goeant1,Боливийский муравьеловка
whsant1,Эполетовая муравьеловка
grhlar1,Большой удодовый жаворонок
skylar,Полевой жаворонок
orisky1,Индийский жаворонок
lstlar2,Солончаковый жаворонок
tstlar1,Turkestan Short-toed Lark
sanlar1,Песчаный жаворонок
mstlar1,Серый жаворонок
sstlar1,Сомалийский жаворонок
razorb,Гагарка
comkin1,Зимородок
blekin1,Синеухий зимородок
broful1,Бурая альциппа
gycful4,Юннаньская альциппа
gycful5,Китайская альциппа
gycful1,Серощёкая альциппа
nepful1,Непальская альциппа
mouful1,Горная альциппа
brcful1,Серошапочная альциппа
javful1,Яванская альциппа
runwhi1,Рыжешапочная птица-колокольчик
barpar2,Берберийский кеклик
chukar,Кеклик
rocpar2,Европейский кеклик
relpar1,Красный кеклик
ausbrt1,Австралийский курохвост
ficale2,Каштановая алета
ficale3,Диадемовая алета
yefpar5,Желтобрюхий амазонет
aukpar1,Королевский попугай
scbthr,Чешуйчатогрудый пересмешник
t-11840984,Allard's Ground Cricket
t-11843287,Tinkling Ground Cricket
t-11855914,Walker's Ground Cricket
finbul1,Finsch's Bulbul
whtbul1,Белогорлый бюльбюль-бородач
ochbul2,Бурый бюльбюль-бородач
putbul1,Пышногорлый бюльбюль-бородач
yebbul2,Сероголовый бюльбюль-бородач
gycbul2,Серощёкий бюльбюль-бородач
tahswa2,Лисья ласточка
egygoo,Нильский гусь
t-11062401,Mexican Black Howler Monkey
legrob1,Малая дриада
redava,Тигровый астрильд
unicra1,Одноцветный саракура
isabuh1,Карео
rutbuh1,Красногузый карео
whbwat1,Белогрудый погоныш
blusee1,Индиговый кардинальчик
blbsee3,Чёрно-синий кардинальчик
honeme1,Гондурасская амазилия
cinhum1,Рыжая амазилия
rtlhum,Рыжехвостая амазилия
bubhum,Юкатанская амазилия
amahum1,Рыжебрюхая амазилия
bufpar,Синелобый амазон
blbpar1,Черноклювый амазон
whfpar1,Белолобый амазон
orwpar,Оранжевокрылый амазон
yenpar1,Желтошейный амазон
relpar,Краснолобый амазон
retpar1,Краснохвостый амазон
blcpar2,Синещёкий амазон
meapar,Бледный амазон
fespar1,Праздничный амазон
licpar,Синешапочный амазон
kawpar1,Белоусый амазон
cubpar1,Кубинский амазон
scnpar1,Солдатский амазон
ywcpar,Желтошапочный амазон
yehpar,Желтоголовый амазон
rebpar7,Краснобровый амазон
tucpar1,Тукуманский амазон
hispar1,Черноухий амазон
vinpar1,Лиловогрудый амазон
recpar,Зеленощёкий амазон
yelpar1,Юкатанский амазон
bratea1,Бразильский чирок
yebcac1,Желтоклювый кассик
t-11838680,Clicker Round-winged Katydid
t-11851326,Common Virtuoso Katydid
t-11845584,Oblong-winged Katydid
t-11854789,Rattler Round-winged Katydid
golbow1,Golden Bowerbird
growea1,Белолобый ткач
schbla1,Красноголовый курен
yebspa1,Желтощёкая овсянка-барсучок
graspa1,Желтобровая овсянка-барсучок
graspa,Кузнечиковая овсянка-барсучок
batlar1,Вьюрковый жаворонок
deslar1,Пустынный жаворонок
rutlar2,Рыжехвостый жаворонок
gybant1,Пестрощёкий алапи
sstspa,Острохвостая овсянка-барсучок
lecspa,Луговая овсянка-барсучок
seaspa,Приморская овсянка-барсучок
nstspa,Канадская овсянка-барсучок
scafru1,Чешуйчатый ягодоед
reccot1,Свиристелевая котинга
chccot1,Каштановохохлая котинга
gyhant1,Сероголовая муравьеловка
bktspa,Чернозобая овсянка
fisspa,Пятиполосая овсянка
whbfog1,Светлобровая казарита
obfgle2,Охристая казарита
rutfog1,Рыжехвостая казарита
mofgle1,Горная казарита
stfgle1,Чешуегорлая казарита
ducfog1,Серобрюхий древесник
wcfgle1,Ошейниковый древесник
abttyr1,Серогрудый гренадерчик
ybttyr1,Желтоклювый гренадерчик
bkctit1,Чернохохлый гренадерчик
tuttyr1,Синицевый гренадерчик
pcttyr1,Рогатый гренадерчик
norpin,Шилохвость
spetea3,Андский чирок
chetea1,Каштановый чирок
gnwtea,Чирок-свистунок
mexduc,Мексиканская кряква
yebtea1,Желтоклювый чирок
motduc,Глазчатая кряква
yebpin1,Желтоклювая шилохвость
gretea1,Серый чирок
mallar3,Кряква
isbduc1,Пестроносая кряква
ambduc,Американская кряква
pabduc1,Серая кряква
yebduc1,Желтоносая кряква
hawduc,Гавайская кряква
spbduc,Чёрная кряква
asiope1,Индийский аист-разиня
t-11847882,Say's Trig
t-11140103,American Toad
t-11050888,Yosemite Toad
t-11100978,Great Plains Toad
t-11132206,Fowler's Toad
t-11153124,Houston Toad
t-11160924,Arizona Toad
t-11107100,Oak Toad
t-11051816,Texas Toad
t-11045871,Southern Toad
t-11105570,Woodhouse's Toad
chwhoo1,Крючкоклювый лесовик
gybmot1,Голубой перцеяд
pbmtou1,Плоскоклювый перцеяд
bbmtou1,Черноклювый перцеяд
tobhum1,Зубцеклювый колибри
somgre1,Светлоглазый бюльбюль
horscr1,Рогатая паламедея
anhing,Американская змеешейка
darter2,Азиатская змеешейка
darter4,Австралийская змеешейка
sbmtan1,Огненнобрюхая танагра
lamtan1,Плачущая танагра
bwmtan1,Желтошапочная танагра
hyamac1,Гиацинтовый ара
indmac1,Индиговый ара
buchor1,Чубатая птица-носорог
bugnod,Сизая кланяющаяся крачка
blknod,Чёрная кланяющаяся крачка
brnnod,Бурая кланяющаяся крачка
lesnod1,Малая кланяющаяся крачка
gwfgoo,Белолобый гусь
gragoo,Серый гусь
pifgoo,Короткоклювый гуменник
snogoo,Белый гусь
empgoo,Гусь-белошей
swagoo1,Сухонос
lwfgoo,Пискулька
taibeg1,Гуменник (Лесной)
bahgoo,Горный гусь
rosgoo,Гусь Росса
tunbeg1,Тундровый гуменник
maggoo1,Полулапчатый гусь
whgfly1,Белогорлая мухоловка
rubfly3,Рыжебровая мухоловка
orbsun2,Оранжевобрюхая нектарница
redwat1,Краснолопастный серёжкоух
bruwat1,Рыжекрылый серёжкоух
litwat1,Темнозобый серёжкоух
yelwat1,Желтолопастный серёжкоух
reghon1,Желтокрылый серёжкоух
nezbel1,Коримако
soptit1,Капский ремез
mcptit1,Серый ремез
orphor1,Белоклювая птица-носорог
maphor1,Индийская птица-носорог
blahor1,Чёрная птица-носорог
bltman1,Черногорлый манго
pltsun2,Коричневогорлая нектарница
kvbsun1,Пурпурноспинная нектарница
blucra2,Райский журавль
demcra1,Красавка
berpip1,Канарский конёк
parpip1,Конёк парамо
tawpip1,Полевой конёк
retpip,Краснозобый конёк
chapip1,Пампасный конёк
afrpip1,Африканский конёк
corpip1,Патагонский конёк
yetpip1,Каменный конёк
shbpip1,Short-billed Pipit
blypip1,Забайкальский конёк
pecpip,Сибирский конёк
helpip1,Бурохвостый конёк
olbpip,Пятнистый конёк
plbpip1,Буроспинный конёк
strpip1,Полосатый конёк
yelpip2,Yellowish Pipit
ocbpip1,Охристогрудый конёк
auspip1,New Zealand Pipit
yelpip3,Перуанский конёк
rocpip1,Скальный конёк
meapip1,Луговой конёк
ricpip1,Степной конёк
rospip1,Розовый конёк
amepip,Гольцовый конёк
oripip1,Рисовой конёк
lobpip1,Длинноклювый конёк
watpip1,Горный конёк
sprpip,Прерийный конёк
uplpip1,Гималайский конёк
trepip,Лесной конёк
sarcra1,Индийский журавль
sancra,Канадский журавль
brolga1,Австралийский журавль
whncra1,Даурский журавль
araman1,Белый манакин-шлемник
helman1,Чёрный манакин-шлемник
souwpw1,Аризонский козодой
yucnig1,Гватемальский козодой
chwwid,Каролинский козодой
purnig1,Пуэрториканский козодой
bucnig,Рыжешейный козодой
rufnig1,Рыжий козодой
tacnig1,Рыжеватый козодой
dusnig1,Горный козодой
sitnig1,Шелкохвостый козодой
easwpw1,Жалобный козодой
firgat1,Анумби
chhcra1,Chestnut-headed Crake
blbcra1,Опоясанный коростелёк
ruccra1,Russet-crowned Crake
brhapa1,Буроголовый апалис
chaapa1,Рыжезобый апалис
gryapa1,Двухцветный апалис
yebapa1,Желтогрудый апалис
bltapa1,Черногорлый апалис
blhapa1,Черноголовый апалис
blfapa1,Рувензорский апалис
chtapa3,Рыжегорлый апалис
rudapa1,Пёстрый апалис
butapa1,Белобрюхий апалис
shaapa2,Короткохвостый апалис
