stcgre1,górobilbil ciemnouchy
easmog1,górobilbil ciemnołbisty
blcspa2,strojnogłowik czarnołbisty
sthbrf8,strojnogłowik szaropręgi
sthbrf1,strojnogłowik wyżynny
orbspa1,strojnogłowik złotodzioby
sthbrf4,strojnogłowik kolumbijski
ccbfin,strojnogłowik białogardły
olifin1,strojnogłowik oliwkowy
sthbrf3,strojnogłowik szarobrewy
soffin1,strojnogłowik wielkodzioby
sabspa1,strojnogłowik szarogrzbiety
safspa1,strojnogłowik białopierśny
sthbrf5,strojnogłowik górski
gowspa1,strojnogłowik złotoskrzydły
hacspa1,strojnogłowik półobrożny
pecspa1,strojnogłowik amazoński
sthbrf2,strojnogłowik obrożny
gsbfin1,strojnogłowik prążkowany
grbspa1,ciszek zielonawy
blsspa1,ciszek siwogłowy
olispa,ciszek oliwkowy
tocspa1,ciszek ubogi
frimon1,kryzówka srokata
blfwoo1,ostrolot szary
duswoo1,ostrolot ciemny
ashwoo2,ostrolot palmowy
whbwoo4,ostrolot żałobny
maswoo1,ostrolot maskowy
whbwoo5,ostrolot białobrewy
belspa2,ćwirek
sagspa1,ćwirek plamkowany
afrtai2,rdzawoczółek oliwkowy
lobtai1,rdzawoczółek szydłodzioby
thbwar1,zaganiacz grubodzioby
whmtyr1,wodopławik białogłowy
soogra2,kubanik ciemny
ducgra2,ziarnojadek szary
strowl1,uszatka krzykliwa
sheowl,uszatka błotna
jamowl1,uszatka jamajska
loeowl,uszatka
styowl1,uszatka ciemna
bltmot1,piłodziób niebieskogardły
auscan1,koszykarz południowy
shbcan1,koszykarz krótkodzioby
ocbthi1,koszykarz wenezuelski
crbcan1,koszykarz białobrzuchy
mascan1,koszykarz kreskowany
whcthi1,koszykarz białobrody
mocthi1,koszykarz mysi
bltthi1,koszykarz czarnogardły
punthi1,koszykarz inkaski
maqcan1,koszykarz boliwijski
hudcan1,koszykarz blady
sttcan1,koszykarz smużkolicy
sctcan1,koszykarz smugosterny
corcan1,koszykarz andyjski
itaspi1,koszykarz płowy
rufcan1,koszykarz rdzawoczelny
eyrthi1,koszykarz okularowy
perthi1,koszykarz oliwkowy
cancan1,koszykarz kanionowy
shbcan2,koszykarz ostrodzioby
puncan1,Puna Canastero
lifcan1,koszykarz złotobrody
juncan1,koszykarz peruwiański
stbcan1,koszykarz skalny
peptyr1,żółtooczek
rhgrol1,kurtokraska rudogłowa
plgrol1,kurtokraska białogardła
forowl1,pójdźka leśna
spoowl1,pójdźka bramińska
burowl,pójdźka ziemna
litowl1,pójdźka
whbowl1,pójdźka białobrewa
yetgre1,bilbilak
t-11844441,Protean Shieldback
wnbfin1,zaroślak białołbisty
mobfin1,zaroślak wąsaty
ysbfin1,zaroślak żółtobrewy
yehbrf1,zaroślak oliwkowy
fhbfin1,zaroślak żółtowąsy
dhbfin1,zaroślak ciemnogłowy
yebbrf1,zaroślak zmienny
wrbfin1,zaroślak okularowy
wwbfin1,zaroślak białoskrzydły
smbfin1,zaroślak czarnogłowy
bkfbrf1,zaroślak czarnobrody
phbfin1,zaroślak ekwadorski
pnbfin1,zaroślak rdzawoczelny
tebfin1,zaroślak maskowy
rcbfin1,zaroślak żółtobrzuchy
rebfin1,zaroślak rdzawouchy
rnbfin1,zaroślak rudołbisty
slbfin2,zaroślak ciemny
obbfin1,zaroślak rudawy
yetfin1,goleńczyk ciemny
trbfin1,zaroślak czarnolicy
nosbir1,gąszczak krzykliwy
rusbir1,gąszczak rdzawy
rubsee2,andówka rdzawobrzucha
whbswa2,jaskółeczka białopręga
blcswa1,jaskółeczka czarnogłowa
whtswa1,jaskółeczka mała
ducatt1,rudotyran białooki
cinatt1,rudotyran cynamonowy
cibatt1,rudotyran płowy
rutatt1,rudotyran szarogłowy
gyhatt1,rudotyran siwogłowy
brratt1,rudotyran oliwkowy
ochatt1,rudotyran ekwadorski
hoovis2,zalotnik czarnołbisty
hyavis1,zalotnik hiacyntowy
souemt1,pieprzojad zielony
blbtou1,pieprzojad andyjski
chttou3,pieprzojad hakodzioby
crrtou1,pieprzojad czerwonorzytny
noremt1,pieprzojad szmaragdowy
grbtou1,pieprzojad zmienny
verdin,żółtoliczek
butfog4,liściak panamski
obfgle3,liściak oliwkowy
wefgle1,liściak białooki
brfgle1,liściak płomiennooki
btfgle1,liściak okularowy
parfog1,liściak rudosterny
ccfgle2,liściak rudy
strwoo1,liściak smużkowany
jerbaz1,czubak brunatny
blabaz1,czubak czarny
pacbaz1,czubak australijski
lessca,ogorzałka mała
redhea,głowienka preriowa
